,State,Total_cases,Confirmed_cases,Probable_cases,New_cases,Probable_newcases,Total_death,Confirmed_deaths,Probable_death,New_Death,Probable_newdeath,Year,Month,Weekday,STATE,RELIGEX,FMFINE,RSTOUTDR,VBMAUTOBAL,NOPAYCOV
242,TX,"41,048",,,"1,179",0,"1,133",,,33,0,2020,December,Saturday,Texas,Yes,Yes,No,No,Yes
243,TX,"83,680",,,"2,097",0,"1,939",,,19,0,2020,December,Sunday,Texas,Yes,Yes,No,No,Yes
244,TX,"258,658",,,"8,196",0,"3,192",,,80,0,2020,December,Monday,Texas,Yes,Yes,No,No,Yes
245,TX,"506,820",,,"6,200",0,"9,034",,,324,0,2020,December,Tuesday,Texas,Yes,Yes,No,No,Yes
246,TX,"657,589",,,"4,233",0,"14,143",,,146,0,2020,December,Wednesday,Texas,Yes,Yes,No,No,Yes
247,TX,"795,126",,,"2,648",0,"16,558",,,1,0,2020,December,Thursday,Texas,Yes,Yes,No,No,Yes
248,NJ,0,,,0,,0,,,0,,2020,March,Monday,New Jersey,No,Yes,Yes,Yes,Yes
249,NJ,0,,,0,,0,,,0,,2020,March,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
250,NJ,"29,895",,,"4,305",,646,,,109,,2020,March,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
251,NJ,"126,744",,,"3,027",0,"7,871","7,871",0,129,0,2020,March,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
252,NJ,"162,068",,,523,0,"11,880","11,880",0,110,0,2020,March,Friday,New Jersey,No,Yes,Yes,Yes,Yes
253,NJ,"172,742",,,386,0,"15,164","13,308","1,856",57,0,2020,March,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
254,NJ,"182,614",,,264,0,"15,846","13,971","1,875",10,0,2020,March,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
255,NJ,"192,973",,,378,0,"15,971","14,188","1,783",7,0,2020,March,Monday,New Jersey,No,Yes,Yes,Yes,Yes
256,NJ,"207,576",,,947,0,"16,135","14,348","1,787",4,0,2020,March,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
257,NJ,"242,825",,,"1,828",0,"16,371","14,582","1,789",14,-4,2020,March,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
258,NJ,30,,,1,,1,,,0,,2020,March,Friday,New Jersey,No,Yes,Yes,Yes,Yes
259,NJ,44,,,14,,1,,,0,,2020,March,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
260,NJ,98,,,54,,2,,,1,,2020,March,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
261,NJ,178,,,80,,2,,,0,,2020,March,Monday,New Jersey,No,Yes,Yes,Yes,Yes
262,NJ,267,,,89,,3,,,1,,2020,March,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
263,NJ,427,,,160,,5,,,2,,2020,March,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
264,NJ,742,,,315,,9,,,4,,2020,March,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
265,NJ,890,,,148,,11,,,2,,2020,March,Friday,New Jersey,No,Yes,Yes,Yes,Yes
266,NJ,"1,327",,,437,,16,,,5,,2020,March,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
267,NJ,"1,914",,,587,,20,,,4,,2020,March,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
268,NJ,"2,844",,,930,,27,,,7,,2020,March,Monday,New Jersey,No,Yes,Yes,Yes,Yes
269,NJ,"3,675",,,831,,44,,,17,,2020,March,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
270,NJ,"4,402",,,727,,62,,,18,,2020,March,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
271,NJ,"6,876",,,"2,474",,81,,,19,,2020,March,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
272,NJ,"8,825",,,"1,949",,108,,,27,,2020,March,Friday,New Jersey,No,Yes,Yes,Yes,Yes
273,NJ,"11,124",,,"2,299",,140,,,32,,2020,March,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
274,NJ,"13,386",,,"2,262",,161,,,21,,2020,March,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
275,NJ,"16,636",,,"3,250",,198,,,37,,2020,March,Monday,New Jersey,No,Yes,Yes,Yes,Yes
276,NJ,"18,696",,,"2,060",,267,,,69,,2020,March,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
277,NJ,0,,,0,,0,,,0,,2020,April,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
278,NJ,0,,,0,,0,,,0,,2020,April,Friday,New Jersey,No,Yes,Yes,Yes,Yes
279,NJ,"34,124",,,"4,229",,846,,,200,,2020,April,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
280,NJ,"128,269",,,"1,525",0,"7,910","7,910",0,39,0,2020,April,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
281,NJ,"162,530",,,462,0,"11,970","11,970",0,90,0,2020,April,Monday,New Jersey,No,Yes,Yes,Yes,Yes
282,NJ,"173,033",,,291,0,"15,189","13,333","1,856",25,0,2020,April,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
283,NJ,"182,970",,,356,0,"15,857","13,982","1,875",11,0,2020,April,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
284,NJ,"193,422",,,449,0,"15,978","14,195","1,783",7,0,2020,April,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
285,NJ,"208,202",,,626,0,"16,136","14,349","1,787",1,0,2020,April,Friday,New Jersey,No,Yes,Yes,Yes,Yes
286,NJ,"245,257",,,"2,432",0,"16,391","14,591","1,800",20,11,2020,April,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
287,NJ,"64,584",,,"2,734",,"2,443",,,93,,2020,April,Monday,New Jersey,No,Yes,Yes,Yes,Yes
288,NJ,"68,824",,,"4,240",,"2,805",,,362,,2020,April,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
289,NJ,"71,030",,,"2,206",,"3,156",,,351,,2020,April,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
290,NJ,"75,317",,,"4,287",,"3,518",,,362,,2020,April,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
291,NJ,"78,467",,,"3,150",,"3,840",,,322,,2020,April,Friday,New Jersey,No,Yes,Yes,Yes,Yes
292,NJ,"81,436",,,"2,969",,"4,070",,,230,,2020,April,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
293,NJ,"85,301",,,"3,865",0,"4,202","4,202",0,132,0,2020,April,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
294,NJ,"88,806",,,"3,505",0,"4,377","4,377",0,175,0,2020,April,Monday,New Jersey,No,Yes,Yes,Yes,Yes
295,NJ,"92,387",,,"3,581",0,"4,753","4,753",0,376,0,2020,April,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
296,NJ,"95,865",,,"3,478",0,"5,063","5,063",0,310,0,2020,April,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
297,NJ,"99,989",,,"4,124",0,"5,368","5,368",0,305,0,2020,April,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
298,NJ,"102,196",,,"2,207",0,"5,617","5,617",0,249,0,2020,April,Friday,New Jersey,No,Yes,Yes,Yes,Yes
299,NJ,"105,523",,,"3,327",0,"5,863","5,863",0,246,0,2020,April,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
300,NJ,"109,038",,,"3,515",0,"5,938","5,938",0,75,0,2020,April,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
301,NJ,"111,188",,,"2,150",0,"6,044","6,044",0,106,0,2020,April,Monday,New Jersey,No,Yes,Yes,Yes,Yes
302,NJ,"113,856",,,"2,668",0,"6,442","6,442",0,398,0,2020,April,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
303,NJ,"116,264",,,"2,408",0,"6,770","6,770",0,328,0,2020,April,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
304,NJ,"118,652",,,"2,388",0,"7,228","7,228",0,458,0,2020,April,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
305,NJ,0,,,0,,0,,,0,,2020,May,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
306,NJ,2,,,2,,0,,,0,,2020,May,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
307,NJ,"37,505",,,"3,381",,917,,,71,,2020,May,Monday,New Jersey,No,Yes,Yes,Yes,Yes
308,NJ,"130,593",,,"2,324",0,"8,244","8,244",0,334,0,2020,May,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
309,NJ,"163,336",,,806,0,"12,049","12,049",0,79,0,2020,May,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
310,NJ,"173,402",,,369,0,"15,211","13,355","1,856",22,0,2020,May,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
311,NJ,"183,327",,,357,0,"15,842","13,989","1,853",-15,-22,2020,May,Friday,New Jersey,No,Yes,Yes,Yes,Yes
312,NJ,"193,747",,,325,0,"15,985","14,202","1,783",7,0,2020,May,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
313,NJ,"208,713",,,511,0,"16,138","14,351","1,787",2,0,2020,May,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
314,NJ,"247,219",,,"1,962",0,"16,403","14,603","1,800",12,0,2020,May,Monday,New Jersey,No,Yes,Yes,Yes,Yes
315,NJ,"141,560",,,817,0,"9,702","9,702",0,194,0,2020,May,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
316,NJ,"142,704",,,"1,144",0,"9,946","9,946",0,244,0,2020,May,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
317,NJ,"143,905",,,"1,201",0,"10,138","10,138",0,192,0,2020,May,Friday,New Jersey,No,Yes,Yes,Yes,Yes
318,NJ,"145,089",,,"1,184",0,"10,249","10,249",0,111,0,2020,May,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
319,NJ,"146,334",,,"1,245",0,"10,356","10,356",0,107,0,2020,May,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
320,NJ,"148,039",,,"1,705",0,"10,435","10,435",0,79,0,2020,May,Monday,New Jersey,No,Yes,Yes,Yes,Yes
321,NJ,"149,013",,,974,0,"10,586","10,586",0,151,0,2020,May,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
322,NJ,"150,399",,,"1,386",0,"10,747","10,747",0,161,0,2020,May,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
323,NJ,"151,472",,,"1,073",0,"10,843","10,843",0,96,0,2020,May,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
324,NJ,"152,719",,,"1,247",0,"10,985","10,985",0,142,0,2020,May,Friday,New Jersey,No,Yes,Yes,Yes,Yes
325,NJ,"153,104",,,385,0,"11,081","11,081",0,96,0,2020,May,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
326,NJ,"154,154",,,"1,050",0,"11,133","11,133",0,52,0,2020,May,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
327,NJ,"155,092",,,938,0,"11,144","11,144",0,11,0,2020,May,Monday,New Jersey,No,Yes,Yes,Yes,Yes
328,NJ,"155,764",,,672,0,"11,191","11,191",0,47,0,2020,May,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
329,NJ,"156,628",,,864,0,"11,339","11,339",0,148,0,2020,May,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
330,NJ,"157,185",,,557,0,"11,401","11,401",0,62,0,2020,May,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
331,NJ,"158,844",,,"1,659",0,"11,531","11,531",0,130,0,2020,May,Friday,New Jersey,No,Yes,Yes,Yes,Yes
332,NJ,"159,608",,,764,0,"11,634","11,634",0,103,0,2020,May,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
333,NJ,"160,445",,,837,0,"11,698","11,698",0,64,0,2020,May,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
334,NJ,0,,,0,,0,,,0,,2020,June,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
335,NJ,4,,,2,,0,,,0,,2020,June,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
336,NJ,"41,090",,,"3,585",,"1,003",,,86,,2020,June,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
337,NJ,"131,890",,,"1,297",0,"8,549","8,549",0,305,0,2020,June,Friday,New Jersey,No,Yes,Yes,Yes,Yes
338,NJ,"163,893",,,557,0,"12,106","12,106",0,57,0,2020,June,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
339,NJ,"173,611",,,209,0,"15,229","13,373","1,856",18,0,2020,June,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
340,NJ,"183,701",,,374,0,"15,849","13,996","1,853",7,0,2020,June,Monday,New Jersey,No,Yes,Yes,Yes,Yes
341,NJ,"194,058",,,311,0,"15,989","14,206","1,783",4,0,2020,June,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
342,NJ,"209,342",,,629,0,"16,147","14,360","1,787",9,0,2020,June,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
343,NJ,"249,380",,,"2,161",0,"16,416","14,616","1,800",13,0,2020,June,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
344,NJ,"166,603",,,439,0,"12,589","12,589",0,100,0,2020,June,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
345,NJ,"166,881",,,278,0,"12,625","12,625",0,36,0,2020,June,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
346,NJ,"167,103",,,222,0,"12,676","12,676",0,51,0,2020,June,Monday,New Jersey,No,Yes,Yes,Yes,Yes
347,NJ,"167,426",,,323,0,"12,727","12,727",0,51,0,2020,June,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
348,NJ,"167,703",,,277,0,"12,769","12,769",0,42,0,2020,June,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
349,NJ,"168,107",,,404,0,"12,800","12,800",0,31,0,2020,June,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
350,NJ,"168,496",,,389,0,"12,835","12,835",0,35,0,2020,June,Friday,New Jersey,No,Yes,Yes,Yes,Yes
351,NJ,"168,834",,,338,0,"12,857","12,857",0,22,0,2020,June,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
352,NJ,"169,142",,,308,0,"12,870","12,870",0,13,0,2020,June,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
353,NJ,"169,415",,,273,0,"12,895","12,895",0,25,0,2020,June,Monday,New Jersey,No,Yes,Yes,Yes,Yes
354,NJ,"169,734",,,319,0,"12,949","12,949",0,54,0,2020,June,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
355,NJ,"169,892",,,158,0,"12,995","12,995",0,46,0,2020,June,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
356,NJ,"170,196",,,304,0,"14,872","13,018","1,854","1,877","1,854",2020,June,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
357,NJ,"170,584",,,388,0,"14,914","13,060","1,854",42,0,2020,June,Friday,New Jersey,No,Yes,Yes,Yes,Yes
358,NJ,"170,873",,,289,0,"14,948","13,094","1,854",34,0,2020,June,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
359,NJ,"171,182",,,309,0,"14,975","13,121","1,854",27,0,2020,June,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
360,NJ,"171,272",,,90,0,"14,992","13,138","1,854",17,0,2020,June,Monday,New Jersey,No,Yes,Yes,Yes,Yes
361,NJ,"171,667",,,395,0,"15,035","13,181","1,854",43,0,2020,June,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
362,NJ,0,,,0,,0,,,0,,2020,July,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
363,NJ,6,,,2,,0,,,0,,2020,July,Friday,New Jersey,No,Yes,Yes,Yes,Yes
364,NJ,"44,416",,,"3,326",,"1,232",,,229,,2020,July,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
365,NJ,"133,635",,,"1,745",0,"8,801","8,801",0,252,0,2020,July,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
366,NJ,"164,164",,,271,0,"12,176","12,176",0,70,0,2020,July,Monday,New Jersey,No,Yes,Yes,Yes,Yes
367,NJ,"173,878",,,267,0,"15,281","13,425","1,856",52,0,2020,July,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
368,NJ,"184,061",,,360,0,"15,860","14,007","1,853",11,0,2020,July,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
369,NJ,"194,390",,,332,0,"15,991","14,208","1,783",2,0,2020,July,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
370,NJ,"209,850",,,508,0,"16,152","14,364","1,788",5,1,2020,July,Friday,New Jersey,No,Yes,Yes,Yes,Yes
371,NJ,"252,582",,,"3,202",0,"16,425","14,625","1,800",9,0,2020,July,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
372,NJ,"175,522",,,224,0,"15,560","13,613","1,947",19,0,2020,July,Monday,New Jersey,No,Yes,Yes,Yes,Yes
373,NJ,"175,915",,,393,0,"15,582","13,635","1,947",22,0,2020,July,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
374,NJ,"176,278",,,363,0,"15,634","13,660","1,974",52,27,2020,July,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
375,NJ,"176,501",,,223,0,"15,665","13,691","1,974",31,0,2020,July,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
376,NJ,"176,551",,,50,0,"15,684","13,710","1,974",19,0,2020,July,Friday,New Jersey,No,Yes,Yes,Yes,Yes
377,NJ,"176,814",,,263,0,"15,699","13,725","1,974",15,0,2020,July,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
378,NJ,"176,783",,,-31,0,"15,706","13,732","1,974",7,0,2020,July,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
379,NJ,"176,963",,,180,0,"15,715","13,741","1,974",9,0,2020,July,Monday,New Jersey,No,Yes,Yes,Yes,Yes
380,NJ,"177,256",,,293,0,"15,737","13,763","1,974",22,0,2020,July,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
381,NJ,"177,645",,,389,0,"15,707","13,787","1,920",-30,-54,2020,July,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
382,NJ,"177,887",,,242,0,"15,730","13,810","1,920",23,0,2020,July,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
383,NJ,"178,345",,,458,0,"15,765","13,845","1,920",35,0,2020,July,Friday,New Jersey,No,Yes,Yes,Yes,Yes
384,NJ,"178,858",,,513,0,"15,776","13,856","1,920",11,0,2020,July,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
385,NJ,"179,363",,,505,0,"15,787","13,867","1,920",11,0,2020,July,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
386,NJ,"179,812",,,449,0,"15,804","13,884","1,920",17,0,2020,July,Monday,New Jersey,No,Yes,Yes,Yes,Yes
387,NJ,"180,295",,,483,0,"15,825","13,905","1,920",21,0,2020,July,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
388,NJ,"180,766",,,471,0,"15,798","13,923","1,875",-27,-45,2020,July,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
389,NJ,"180,970",,,204,0,"15,809","13,934","1,875",11,0,2020,July,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
390,NJ,"181,660",,,690,0,"15,819","13,944","1,875",10,0,2020,July,Friday,New Jersey,No,Yes,Yes,Yes,Yes
391,NJ,0,,,0,,0,,,0,,2020,August,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
392,NJ,6,,,0,,0,,,0,,2020,August,Monday,New Jersey,No,Yes,Yes,Yes,Yes
393,NJ,"47,437",,,"3,021",,"1,504",,,272,,2020,August,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
394,NJ,"135,454",,,"1,819",0,"8,952","8,952",0,151,0,2020,August,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
395,NJ,"164,497",,,333,0,"12,214","12,214",0,38,0,2020,August,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
396,NJ,"174,039",,,161,0,"15,423","13,476","1,947",142,91,2020,August,Friday,New Jersey,No,Yes,Yes,Yes,Yes
397,NJ,"184,429",,,368,0,"15,869","14,016","1,853",9,0,2020,August,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
398,NJ,"194,667",,,277,0,"15,996","14,213","1,783",5,0,2020,August,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
399,NJ,"211,148",,,"1,298",0,"16,161","14,373","1,788",9,0,2020,August,Monday,New Jersey,No,Yes,Yes,Yes,Yes
400,NJ,"254,595",,,"2,013",0,"16,429","14,629","1,800",4,0,2020,August,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
401,NJ,"186,594",,,656,0,"15,893","14,054","1,839",8,0,2020,August,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
402,NJ,"187,164",,,570,0,"15,903","14,064","1,839",10,0,2020,August,Friday,New Jersey,No,Yes,Yes,Yes,Yes
403,NJ,"187,442",,,278,0,"15,876","14,037","1,839",-27,0,2020,August,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
404,NJ,"187,455",,,13,0,"15,903","14,064","1,839",27,0,2020,August,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
405,NJ,"187,767",,,312,0,"15,916","14,077","1,839",13,0,2020,August,Monday,New Jersey,No,Yes,Yes,Yes,Yes
406,NJ,"188,098",,,331,0,"15,925","14,086","1,839",9,0,2020,August,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
407,NJ,"188,427",,,329,0,"15,926","14,097","1,829",1,-10,2020,August,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
408,NJ,"188,527",,,100,0,"15,932","14,103","1,829",6,0,2020,August,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
409,NJ,"188,817",,,290,0,"15,941","14,112","1,829",9,0,2020,August,Friday,New Jersey,No,Yes,Yes,Yes,Yes
410,NJ,"189,236",,,419,0,"15,943","14,114","1,829",2,0,2020,August,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
411,NJ,"189,494",,,258,0,"15,946","14,117","1,829",3,0,2020,August,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
412,NJ,"189,719",,,225,0,"15,949","14,120","1,829",3,0,2020,August,Monday,New Jersey,No,Yes,Yes,Yes,Yes
413,NJ,"190,021",,,302,0,"15,953","14,124","1,829",4,0,2020,August,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
414,NJ,"190,306",,,285,0,"15,914","14,134","1,780",-39,-49,2020,August,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
415,NJ,"190,613",,,307,0,"15,921","14,141","1,780",7,0,2020,August,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
416,NJ,"190,971",,,358,0,"15,930","14,150","1,780",9,0,2020,August,Friday,New Jersey,No,Yes,Yes,Yes,Yes
417,NJ,"191,320",,,349,0,"15,933","14,153","1,780",3,0,2020,August,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
418,NJ,"191,611",,,291,0,"15,937","14,157","1,780",4,0,2020,August,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
419,NJ,"191,960",,,349,0,"15,945","14,165","1,780",8,0,2020,August,Monday,New Jersey,No,Yes,Yes,Yes,Yes
420,NJ,0,,,0,,0,,,0,,2020,September,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
421,NJ,8,,,2,,0,,,0,,2020,September,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
422,NJ,"51,027",,,"3,590",,"1,700",,,196,,2020,September,Friday,New Jersey,No,Yes,Yes,Yes,Yes
423,NJ,"137,085",,,"1,631",0,"9,116","9,116",0,164,0,2020,September,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
424,NJ,"164,796",,,299,0,"12,303","12,303",0,89,0,2020,September,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
425,NJ,"174,270",,,231,0,"15,448","13,501","1,947",25,0,2020,September,Monday,New Jersey,No,Yes,Yes,Yes,Yes
426,NJ,"184,773",,,344,0,"15,874","14,021","1,853",5,0,2020,September,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
427,NJ,"194,990",,,323,0,"16,009","14,220","1,789",13,6,2020,September,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
428,NJ,"212,013",,,865,0,"16,164","14,376","1,788",3,0,2020,September,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
429,NJ,"256,653",,,"2,058",0,"16,440","14,640","1,800",11,0,2020,September,Friday,New Jersey,No,Yes,Yes,Yes,Yes
430,NJ,"196,634",,,297,0,"16,031","14,242","1,789",4,0,2020,September,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
431,NJ,"196,968",,,334,0,"16,034","14,245","1,789",3,0,2020,September,Monday,New Jersey,No,Yes,Yes,Yes,Yes
432,NJ,"197,404",,,436,0,"16,043","14,254","1,789",9,0,2020,September,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
433,NJ,"197,792",,,388,0,"16,054","14,263","1,791",11,2,2020,September,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
434,NJ,"198,361",,,569,0,"16,057","14,266","1,791",3,0,2020,September,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
435,NJ,"198,848",,,487,0,"16,061","14,270","1,791",4,0,2020,September,Friday,New Jersey,No,Yes,Yes,Yes,Yes
436,NJ,"199,309",,,461,0,"16,064","14,273","1,791",3,0,2020,September,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
437,NJ,"199,762",,,453,0,"16,067","14,276","1,791",3,0,2020,September,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
438,NJ,"200,154",,,392,0,"16,069","14,278","1,791",2,0,2020,September,Monday,New Jersey,No,Yes,Yes,Yes,Yes
439,NJ,"200,580",,,426,0,"16,076","14,285","1,791",7,0,2020,September,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
440,NJ,"200,988",,,408,0,"16,082","14,291","1,791",6,0,2020,September,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
441,NJ,"201,552",,,564,0,"16,091","14,300","1,791",9,0,2020,September,Thursday,New Jersey,No,Yes,Yes,Yes,Yes
442,NJ,"202,100",,,548,0,"16,097","14,306","1,791",6,0,2020,September,Friday,New Jersey,No,Yes,Yes,Yes,Yes
443,NJ,"202,850",,,750,0,"16,103","14,312","1,791",6,0,2020,September,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
444,NJ,"203,548",,,698,0,"16,106","14,315","1,791",3,0,2020,September,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
445,NJ,"204,107",,,559,0,"16,107","14,316","1,791",1,0,2020,September,Monday,New Jersey,No,Yes,Yes,Yes,Yes
446,NJ,"204,563",,,456,0,"16,117","14,326","1,791",10,0,2020,September,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
447,NJ,"205,275",,,712,0,"16,122","14,335","1,787",5,-4,2020,September,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
448,NJ,0,,,0,,0,,,0,,2020,October,Friday,New Jersey,No,Yes,Yes,Yes,Yes
449,NJ,15,,,7,,1,,,1,,2020,October,Saturday,New Jersey,No,Yes,Yes,Yes,Yes
450,NJ,"54,588",,,"3,561",,"1,932",,,232,,2020,October,Sunday,New Jersey,No,Yes,Yes,Yes,Yes
451,NJ,"138,532",,,"1,447",0,"9,255","9,255",0,139,0,2020,October,Monday,New Jersey,No,Yes,Yes,Yes,Yes
452,NJ,"165,346",,,550,0,"12,377","12,377",0,74,0,2020,October,Tuesday,New Jersey,No,Yes,Yes,Yes,Yes
453,NJ,"174,628",,,358,0,"15,479","13,532","1,947",31,0,2020,October,Wednesday,New Jersey,No,Yes,Yes,Yes,Yes
